"","Round","Cohort","Age","Sex","Cage","Mouse_ID","Weight","Trial","Date","Time","Start","End","trialDur","cFOS","VSA_control","arenaSize","arenaColor","Fecal","fileName","file_name","TrueZero","Chewed","numVoids","minVol","maxVol","meanVol","medVol","totVol"
"335","2","C10","Old","F","93","93_2",31.5,3,"5/19/2024","light",2025-01-16 07:18:00,2025-01-16 08:48:00,2025-01-16 01:30:00,"","","8"" x 10""","White",7,"20240519_07.18_C10_93_2_F_VSA.tiff","20240519_07.18_C10_93_2_F_VSA.csv","","",17,1.021776,9.643011,2.62205752941176,1.851969,44.574978
"336","2","C10","Old","F","93","93_2",31.5,5,"6/5/2024","light",2025-01-16 06:07:00,2025-01-16 08:00:00,2025-01-16 01:53:00,"Y","","8"" x 10""","White",15,"20240605_06.07_C10_93_2_F_VSA.tiff","20240605_06.07_C10_93_2_F_VSA.csv","","",27,1.0600926,518.679042,21.2392225111111,1.6092972,573.4590078
"337","2","C11","Old","F","1253","1342",33.7,2,"5/19/2024","dark",2025-01-16 05:59:00,2025-01-16 07:29:00,2025-01-16 01:30:00,"","","8"" x 10""","White",11,"20240519_17.59_C11_1253_1342_F_VSA.tiff","20240519_17.59_C11_1253_1342_F_VSA.csv","","",2,4.8662082,454.4476482,229.6569282,229.6569282,459.3138564
"338","2","C11","Old","F","1253","1342",33.7,1,"5/19/2024","light",2025-01-16 07:15:00,2025-01-16 08:45:00,2025-01-16 01:30:00,"","","8"" x 10""","White",25,"20240519_07.15_C11_1253_1342_F_VSA.tiff","20240519_07.15_C11_1253_1342_F_VSA.csv","","",27,1.0600926,98.6269284,7.13303717777778,2.2734516,192.5920038
"339","2","C11","Old","F","1253","1342",33.7,4,"5/20/2024","dark",2025-01-16 05:55:00,2025-01-16 07:25:00,2025-01-16 01:30:00,"","","8"" x 10""","White",6,"20240520_17.55_C11_1253_1342_F_VSA.tiff","20240520_17.55_C11_1253_1342_F_VSA_ps.csv","","",1,340.9411068,340.9411068,340.9411068,340.9411068,340.9411068
"340","2","C11","Old","F","1253","1342",33.7,3,"5/20/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","","8"" x 10""","White",28,"20240520_06.05_C11_1253_1342_F_VSA.tiff","20240520_06.05_C11_1253_1342_F_VSA.csv","","",28,1.0090038,136.3049184,12.1299408,2.2032045,339.6383424
"341","2","C11","Old","F","1253","1342",33.7,5,"6/4/2024","dark",2025-01-16 05:55:00,2025-01-16 07:12:00,2025-01-16 01:17:00,"Y","","8"" x 10""","White",9,"20240604_17.55_C11_1253_1342_F_VSA.tiff","20240604_17.55_C11_1253_1342_F_VSA.csv","","",1,332.8818486,332.8818486,332.8818486,332.8818486,332.8818486
"342","2","C11","Old","F","1253","1343",28.3,2,"5/19/2024","dark",2025-01-16 05:59:00,2025-01-16 07:29:00,2025-01-16 01:30:00,"","","8"" x 10""","White",9,"20240519_17.59_C11_1253_1343_F_VSA.tiff","20240519_17.59_C11_1253_1343_F_VSA.csv","","",2,2.1457296,234.7274916,118.4366106,118.4366106,236.8732212
"343","2","C11","Old","F","1253","1343",28.3,1,"5/19/2024","light",2025-01-16 07:15:00,2025-01-16 08:45:00,2025-01-16 01:30:00,"","","8"" x 10""","White",21,"20240519_07.15_C11_1253_1343_F_VSA.tiff","20240519_07.15_C11_1253_1343_F_VSA.csv","","",13,1.0728648,193.5116022,25.7271407076923,1.468803,334.4528292
"344","2","C11","Old","F","1253","1343",28.3,4,"5/20/2024","dark",2025-01-16 05:55:00,2025-01-16 07:25:00,2025-01-16 01:30:00,"","","8"" x 10""","White",8,"20240520_17.55_C11_1253_1343_F_VSA.tiff","20240520_17.55_C11_1253_1343_F_VSA.csv","","",3,1.021776,341.847933,115.0264332,2.2095906,345.0792996
"345","2","C11","Old","F","1253","1343",28.3,3,"5/20/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","","8"" x 10""","White",21,"20240520_06.05_C11_1253_1343_F_VSA.tiff","20240520_06.05_C11_1253_1343_F_VSA.csv","","",15,1.2005868,190.3185522,15.53951,2.9886948,233.09265
"346","2","C11","Old","F","1253","1343",28.3,5,"6/4/2024","dark",2025-01-16 05:55:00,2025-01-16 07:30:00,2025-01-16 01:35:00,"Y","","8"" x 10""","White",9,"20240604_17.55_C11_1253_1343_F_VSA.tiff","20240604_17.55_C11_1253_1343_F_VSA.csv","","",2,3.6656214,279.328014,141.4968177,141.4968177,282.9936354
"347","2","C11","Old","F","1253","1344",31,2,"5/19/2024","dark",2025-01-16 05:59:00,2025-01-16 07:29:00,2025-01-16 01:30:00,"","","8"" x 10""","White",10,"20240519_17.59_C11_1253_1344_F_VSA.tiff","","Y","",0,0,0,0,0,0
"348","2","C11","Old","F","1253","1344",31,1,"5/19/2024","light",2025-01-16 07:15:00,2025-01-16 08:45:00,2025-01-16 01:30:00,"","","8"" x 10""","White",13,"20240519_07.15_C11_1253_1344_F_VSA.tiff","20240519_07.15_C11_1253_1344_F_VSA.csv","","",8,1.2644478,2.7077064,1.939777875,1.8838995,15.518223
"349","2","C11","Old","F","1253","1344",31,4,"5/20/2024","dark",2025-01-16 05:55:00,2025-01-16 07:25:00,2025-01-16 01:30:00,"","","8"" x 10""","White",8,"20240520_17.55_C11_1253_1344_F_VSA.tiff","","Y","",0,0,0,0,0,0
"350","2","C11","Old","F","1253","1344",31,3,"5/20/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","","8"" x 10""","White",15,"20240520_06.05_C11_1253_1344_F_VSA.tiff","20240520_06.05_C11_1253_1344_F_VSA.csv","","",15,1.085637,110.0580474,10.03384032,2.2862238,150.5076048
"351","2","C11","Old","F","1253","1344",31,5,"6/5/2024","light",2025-01-16 06:07:00,2025-01-16 08:15:00,2025-01-16 02:08:00,"Y","","8"" x 10""","White",24,"20240605_06.07_C11_1253_1344_F_VSA.tiff","","Y","",0,0,0,0,0,0
"352","2","C11","Old","F","94","94_3",27.2,1,"5/16/2024","dark",2025-01-16 06:09:00,2025-01-16 08:02:00,2025-01-16 01:53:00,"Y","","8"" x 10""","White",12,"20240516_06.09_C11_94_3_F_VSA.tiff","20240516_06.09_C11_94_3_F_VSA.csv","","",2,1.5582084,200.842845,101.2005267,101.2005267,202.4010534
"353","2","C11","Old","F","94","94_4",28.2,1,"5/17/2024","light",2025-01-16 06:06:00,2025-01-16 07:18:00,2025-01-16 01:12:00,"Y","","8"" x 10""","White",7,"20240517_06.06_C11_094_4_F_VSA.tiff","20240517_06.06_C11_094_4_F_VSA.csv","","",2,1.979691,56.133819,29.056755,29.056755,58.11351
"354","2","C11","Old","F","94","94_5",26.1,1,"5/16/2024","dark",2025-01-16 06:08:00,2025-01-16 08:03:00,2025-01-16 01:55:00,"Y","","8"" x 10""","White",17,"20240516_18.08_C11_094_5_F_VSA.tiff","20240516_18.08_C11_094_5_F_VSA.csv","","",2,1.9924632,190.8422124,96.4173378,96.4173378,192.8346756
"355","2","C11","Old","M","95","95_0",33.1,1,"5/16/2024","dark",2025-01-16 06:08:00,2025-01-16 08:44:00,2025-01-16 02:36:00,"Y","","8"" x 10""","White",18,"20240516_18.08_C11_095_9_M_VSA.tiff","20240516_18.08_C11_095_9_M_VSA.csv","","",8,1.021776,2.0818686,1.54862925,1.4496447,12.389034
"356","2","C11","Old","M","95","95_1",30.9,1,"5/17/2024","light",2025-01-16 06:05:00,2025-01-16 07:08:00,2025-01-16 01:03:00,"Y","","8"" x 10""","White",13,"20240517_06.05_C11_095_1_M_VSA.tiff","20240517_06.05_C11_095_1_M_VSA.csv","","",14,1.3027644,295.7019744,23.5209186,2.235135,329.2928604
"357","2","C11","Old","M","95","95_2",33.6,1,"5/17/2024","light",2025-01-16 06:04:00,2025-01-16 07:01:00,2025-01-16 00:57:00,"Y","","8"" x 10""","White",15,"20240517_06.04_C11_095_2_M_VSA.tiff","20240517_06.04_C11_095_2_M_VSA.csv","","",20,1.0090038,320.3650926,17.80636263,1.979691,356.1272526
"358","2","C12","Young","F","2158","3256",20.7,1,"4/8/2024","light",2025-01-16 11:18:00,2025-01-16 11:40:00,2025-01-16 00:22:00,"","Y","","shoe box",1,"20240408_11.18_2158_3256_F_R_PBS.tiff","20240408_11.18_2158_3256_F_R_PBS.csv","","",0,0,0,0,0,0
"359","2","C12","Young","F","2158","3256",20.7,2,"4/22/2024","light",2025-01-16 10:59:00,2025-01-16 11:19:00,2025-01-16 00:20:00,"","Y","","shoe box",1,"20240422_10.59_2158_3256_F_R_PBS.tiff","20240422_10.59_2158_3256_F_R_PBS.csv","","",0,0,0,0,0,0
"360","2","C12","Young","F","2158","3256",20.7,4,"5/28/2024","dark",2025-01-16 05:28:00,2025-01-16 06:58:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",27,"20240528_17.28_C12_2158_3256_F_VSA.tiff","20240528_17.28_C12_2158_3256_F_VSA.csv","","",3,33.1949478,103.1738316,61.072403,46.8484296,183.217209
"361","2","C12","Young","F","2158","3256",20.7,3,"5/28/2024","light",2025-01-16 07:39:00,2025-01-16 09:10:00,2025-01-16 01:31:00,"","Y","8"" x 10""","White",10,"20240528_07.39_C12_2158_3256_F_VSA.tiff","20240528_07.39_C12_2158_3256_F_VSA.csv","","",5,2.235135,125.80617,44.24800968,30.8831796,221.2400484
"362","2","C12","Young","F","2158","3256",20.7,6,"5/29/2024","dark",2025-01-16 05:12:00,2025-01-16 06:55:00,2025-01-16 01:43:00,"","Y","8"" x 10""","White",12,"20240529_17.12_C12_2158_3256_F_VSA.tiff","20240529_17.12_C12_2158_3256_F_VSA.csv","","",4,3.8699766,129.8549574,80.07850095,93.2945349,320.3140038
"363","2","C12","Young","F","2158","3256",20.7,5,"5/29/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",27,"20240529_06.05_C12_2158_3256_F_VSA.tiff","20240529_06.05_C12_2158_3256_F_VSA.csv","","",13,1.2261312,82.4956398,21.8434094307692,2.55444,283.9643226
"364","2","C12","Young","F","2158","3256",20.7,7,"6/5/2024","dark",2025-01-16 05:50:00,2025-01-16 06:32:00,2025-01-16 00:42:00,"Y","Y","8"" x 10""","White",7,"20240605_17.50_C12_2158_3256_F_VSA.tiff","20240605_17.50_C12_2158_3256_F_VSA_ps.csv","","",5,1.404942,260.6422854,55.42368468,4.6363086,277.1184234
"365","2","C12","Young","F","2159","3257",21,1,"4/8/2024","light",2025-01-16 11:48:00,2025-01-16 12:10:00,2025-01-16 00:22:00,"","Y","","shoe box",0,"20240408_11.48_2159_3257_F_L_PBS.tiff","","Y","",0,0,0,0,0,0
"366","2","C12","Young","F","2159","3257",21,2,"4/22/2024","light",2025-01-16 11:24:00,2025-01-16 11:44:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240422_11.24_2159_3257_F_L_PBS.tiff","20240422_11.24_2159_3257_F_L_PBS.csv","","",0,0,0,0,0,0
"367","2","C12","Young","F","2159","3257",21,3,"4/30/2024","light",2025-01-16 10:57:00,2025-01-16 11:17:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240430_10.57_2159_3257_F_L_noStim.tiff","","Y","",0,0,0,0,0,0
"368","2","C12","Young","F","2159","3257",21,5,"5/28/2024","dark",2025-01-16 05:30:00,2025-01-16 07:00:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",5,"20240528_17.30_C12_2159_3257_F_VSA.tiff","20240528_17.30_C12_2159_3257_F_VSA.csv","","",1,210.6518946,210.6518946,210.6518946,210.6518946,210.6518946
"369","2","C12","Young","F","2159","3257",21,4,"5/28/2024","light",2025-01-16 07:42:00,2025-01-16 09:10:00,2025-01-16 01:28:00,"","Y","8"" x 10""","White",23,"20240528_07.42_C12_2159_3257_F_VSA.tiff","20240528_07.42_C12_2159_3257_F_VSA.csv","","",4,1.2389034,75.1516248,35.7685461,33.3418281,143.0741844
"370","2","C12","Young","F","2159","3257",21,7,"5/29/2024","dark",2025-01-16 05:13:00,2025-01-16 06:55:00,2025-01-16 01:42:00,"","Y","8"" x 10""","White",5,"20240529_17.13_C12_2159_3257_F_VSA.tiff","20240529_17.13_C12_2159_3257_F_VSA.csv","","",3,1.1622702,154.4031258,55.0396672,9.5536056,165.1190016
"371","2","C12","Young","F","2159","3257",21,6,"5/29/2024","light",2025-01-16 06:08:00,2025-01-16 07:38:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",20,"20240529_06.08_C12_2159_3257_F_VSA.tiff","20240529_06.08_C12_2159_3257_F_VSA.csv","","",6,1.021776,170.4960978,30.1934808,2.3181543,181.1608848
"372","2","C12","Young","F","2159","3257",21,8,"6/6/2024","light",2025-01-16 06:03:00,2025-01-16 06:42:00,2025-01-16 00:39:00,"Y","Y","8"" x 10""","White",8,"20240606_06.03_C12_2159_3257_F_VSA.tiff","20240606_06.03_C12_2159_3257_F_VSA.csv","","",4,1.0090038,137.2628334,35.38218705,1.6284555,141.5287482
"373","2","C12","Young","F","2158","3258",22.4,1,"4/8/2024","light",2025-01-16 11:18:00,2025-01-16 11:40:00,2025-01-16 00:22:00,"","Y","","shoe box",2,"20240408_11.18_2158_3258_F_L_PBS.tiff","","Y","",0,0,0,0,0,0
"374","2","C12","Young","F","2158","3258",22.4,2,"4/22/2024","light",2025-01-16 11:01:00,2025-01-16 11:21:00,2025-01-16 00:20:00,"","Y","","shoe box",1,"20240422_11.01_2158_3258_F_L_PBS.tiff","","Y","",0,0,0,0,0,0
"375","2","C12","Young","F","2158","3258",22.4,4,"5/28/2024","dark",2025-01-16 05:28:00,2025-01-16 06:58:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",5,"20240528_17.28_C12_2158_3258_F_VSA.tiff","20240528_17.28_C12_2158_3258_F_VSA_ps.csv","","",3,121.1187726,193.115664,161.674765,170.7898584,485.024295
"376","2","C12","Young","F","2158","3258",22.4,3,"5/28/2024","light",2025-01-16 07:39:00,2025-01-16 09:10:00,2025-01-16 01:31:00,"","Y","8"" x 10""","White",14,"20240528_07.39_C12_2158_3258_F_VSA.tiff","20240528_07.39_C12_2158_3258_F_VSA.csv","","",17,1.0473204,100.0190982,17.9779984588235,1.724247,305.6259738
"377","2","C12","Young","F","2158","3258",22.4,6,"5/29/2024","dark",2025-01-16 05:12:00,2025-01-16 06:55:00,2025-01-16 01:43:00,"","Y","8"" x 10""","White",10,"20240529_17.12_C12_2158_3258_F_VSA.tiff","20240529_17.12_C12_2158_3258_F_VSA.csv","","",5,1.0345482,159.6525,76.35732048,92.6112222,381.7866024
"378","2","C12","Young","F","2158","3258",22.4,5,"5/29/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",16,"20240529_06.05_C12_2158_3258_F_VSA.tiff","20240529_06.05_C12_2158_3258_F_VSA.csv","","",11,1.1111814,138.6550032,44.4774448363636,42.7102368,489.2518932
"379","2","C12","Young","F","2158","3258",22.4,7,"6/6/2024","light",2025-01-16 06:04:00,2025-01-16 06:36:00,2025-01-16 00:32:00,"Y","Y","8"" x 10""","White",11,"20240606_06.04_C12_2158_3258_F_VSA.tiff","20240606_06.04_C12_2158_3258_F_VSA_ps.csv","","",4,1.3666254,80.528721,52.4490393,63.9504054,209.7961572
"380","2","C12","Young","F","2159","3259",22.5,1,"4/8/2024","light",2025-01-16 12:16:00,2025-01-16 12:36:00,2025-01-16 00:20:00,"","Y","","shoe box",3,"20240408_12.16_2159_3259_F_R_PBS.tiff","20240408_12.16_2159_3259_F_R_PBS.csv","","",0,0,0,0,0,0
"381","2","C12","Young","F","2159","3259",22.5,3,"4/22/2024","light",2025-01-16 11:46:00,2025-01-16 12:06:00,2025-01-16 00:20:00,"","Y","","shoe box",3,"20240422_11.46_2159_3259_F_R_PBS.tiff","20240422_11.46_2159_3259_F_R_PBS.csv","","",0,0,0,0,0,0
"382","2","C12","Young","F","2159","3259",22.5,4,"5/28/2024","dark",2025-01-16 05:30:00,2025-01-16 07:00:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",9,"20240528_17.30_C12_2159_3259_F_VSA.tiff","20240528_17.30_C12_2159_3259_F_VSA.csv","","",4,1.1367258,272.6353812,113.05632135,89.2265892,452.2252854
"383","2","C12","Young","F","2159","3259",22.5,2,"5/28/2024","light",2025-01-16 07:40:00,2025-01-16 09:10:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",17,"20240528_07.40_C12_2159_3259_F_VSA.tiff","20240528_07.40_C12_2159_3259_F_VSA.csv","","",9,1.3666254,145.2326862,28.4067919333333,3.6911658,255.6611274
"384","2","C12","Young","F","2159","3259",22.5,6,"5/29/2024","dark",2025-01-16 05:13:00,2025-01-16 06:55:00,2025-01-16 01:42:00,"","Y","8"" x 10""","White",7,"20240529_17.13_C12_2159_3259_F_VSA.tiff","20240529_17.13_C12_2159_3259_F_VSA.csv","","",2,9.643011,166.3962216,88.0196163,88.0196163,176.0392326
"385","2","C12","Young","F","2159","3259",22.5,5,"5/29/2024","light",2025-01-16 06:08:00,2025-01-16 07:38:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",23,"20240529_06.08_C12_2159_3259_F_VSA.tiff","20240529_06.08_C12_2159_3259_F_VSA.csv","","",21,1.0473204,261.9961386,31.8800194,2.0946408,669.4804074
"386","2","C12","Young","F","2159","3259",22.5,7,"6/5/2024","dark",2025-01-16 05:50:00,2025-01-16 07:09:00,2025-01-16 01:19:00,"Y","Y","8"" x 10""","White",2,"20240605_17.50_C12_2159_3259_F_VSA.tiff","20240605_17.50_C12_2159_3259_F_VSA_ps.csv","","",3,1.0090038,365.9618466,123.5369758,3.640077,370.6109274
"387","2","C12","Young","F","2158","3260",22.1,1,"4/8/2024","light",2025-01-16 11:46:00,2025-01-16 12:09:00,2025-01-16 00:23:00,"","Y","","shoe box",0,"20240408_11.46_2158_3260_F_R_PBS.tiff","20240408_11.46_2158_3260_F_R_PBS.csv","","",0,0,0,0,0,0
"388","2","C12","Young","F","2158","3260",22.1,2,"4/22/2024","light",2025-01-16 11:22:00,2025-01-16 11:42:00,2025-01-16 00:20:00,"","Y","","shoe box",1,"20240422_11.22_2158_3260_F_R_PBS.tiff","20240422_11.22_2158_3260_F_R_PBS.csv","","",0,0,0,0,0,0
"389","2","C12","Young","F","2158","3260",22.1,4,"5/28/2024","dark",2025-01-16 05:28:00,2025-01-16 06:58:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",6,"20240528_17.28_C12_2158_3260_F_VSA.tiff","20240528_17.28_C12_2158_3260_F_VSA.csv","","",6,1.8008802,289.29033,77.5847289,9.7260303,465.5083734
"390","2","C12","Young","F","2158","3260",22.1,3,"5/28/2024","light",2025-01-16 07:39:00,2025-01-16 09:10:00,2025-01-16 01:31:00,"","Y","8"" x 10""","White",9,"20240528_07.39_C12_2158_3260_F_VSA.tiff","20240528_07.39_C12_2158_3260_F_VSA.csv","","",5,1.0728648,215.8884966,72.53587824,2.8609728,362.6793912
"391","2","C12","Young","F","2158","3260",22.1,6,"5/29/2024","dark",2025-01-16 05:12:00,2025-01-16 06:55:00,2025-01-16 01:43:00,"","Y","8"" x 10""","White",6,"20240529_17.12_C12_2158_3260_F_VSA.tiff","20240529_17.12_C12_2158_3260_F_VSA_ps.csv","","Y",3,1.2261312,269.685003,90.8358864,1.596525,272.5076592
"392","2","C12","Young","F","2158","3260",22.1,5,"5/29/2024","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",6,"20240529_06.05_C12_2158_3260_F_VSA.tiff","20240529_06.05_C12_2158_3260_F_VSA_ps.csv","","",2,171.3518352,191.263695,181.3077651,181.3077651,362.6155302
"393","2","C12","Young","F","2158","3260",22.1,7,"6/6/2024","light",2025-01-16 06:04:00,2025-01-16 07:01:00,2025-01-16 00:57:00,"Y","Y","8"" x 10""","White",11,"20240606_06.04_C12_2158_3260_F_VSA.tiff","20240606_06.04_C12_2158_3260_F_VSA.csv","","",2,1.9541466,143.2657674,72.609957,72.609957,145.219914
"394","2","C12","Young","F","2159","3261",20.1,1,"4/8/2024","light",2025-01-16 12:19:00,2025-01-16 12:39:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240408_12.19_2159_3261_F_L_PBS.tiff","","Y","",0,0,0,0,0,0
"395","2","C12","Young","F","2159","3261",20.1,3,"4/22/2024","light",2025-01-16 11:48:00,2025-01-16 12:09:00,2025-01-16 00:21:00,"","Y","","shoe box",2,"20240422_11.48_2159_3261_F_L_PBS.tiff","","Y","",0,0,0,0,0,0
"396","2","C12","Young","F","2159","3261",20.1,4,"5/28/2024","dark",2025-01-16 05:30:00,2025-01-16 07:00:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",8,"20240528_17.30_C12_2159_3261_F_VSA.tiff","20240528_17.30_C12_2159_3261_F_VSA.csv","","",2,113.7619854,162.6667392,138.2143623,138.2143623,276.4287246
"397","2","C12","Young","F","2159","3261",20.1,2,"5/28/2024","light",2025-01-16 07:40:00,2025-01-16 09:10:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",26,"20240528_07.40_C12_2159_3261_F_VSA.tiff","20240528_07.40_C12_2159_3261_F_VSA.csv","","",13,1.0600926,209.3874468,25.9560578307692,1.596525,337.4287518
"398","2","C12","Young","F","2159","3261",20.1,6,"5/29/2024","dark",2025-01-16 05:13:00,2025-01-16 06:55:00,2025-01-16 01:42:00,"","Y","8"" x 10""","White",8,"20240529_17.13_C12_2159_3261_F_VSA.tiff","20240529_17.13_C12_2159_3261_F_VSA.csv","","",4,3.5251272,134.8233432,41.6309859,14.0877366,166.5239436
"399","2","C12","Young","F","2159","3261",20.1,5,"5/29/2024","light",2025-01-16 06:08:00,2025-01-16 07:38:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",NA,"20240529_06.08_C12_2159_3261_F_VSA.tiff","20240529_06.08_C12_2159_3261_F_VSA_ps.csv","","Y",3,82.5467286,184.5966066,135.9345246,140.6602386,407.8035738
"400","2","C12","Young","F","2159","3261",20.1,7,"6/5/2024","dark",2025-01-16 05:50:00,2025-01-16 07:39:00,2025-01-16 01:49:00,"Y","Y","8"" x 10""","White",7,"20240605_17.50_C12_2159_3261_F_VSA.tiff","20240605_17.50_C12_2159_3261_F_VSA_ps.csv","","",2,178.108329,224.6885424,201.3984357,201.3984357,402.7968714
"401","2","C12","Young","M","2160","3262",28.6,1,"4/8/2024","light",2025-01-16 12:40:00,2025-01-16 01:00:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240408_12.40_2160_3262_M_R_PBS.tiff","","Y","",0,0,0,0,0,0
"402","2","C12","Young","M","2160","3262",28.6,3,"4/22/2024","light",2025-01-16 12:09:00,2025-01-16 12:29:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240422_12.09_2160_3262_M_R_PBS.tiff","","Y","",0,0,0,0,0,0
"403","2","C12","Young","M","2160","3262",28.6,4,"5/30/2024","dark",2025-01-16 06:27:00,2025-01-16 08:32:00,2025-01-16 02:05:00,"","Y","8"" x 10""","White",NA,"20240530_18.27_C12_2160_3262_M_VSA.tiff","20240530_18.27_C12_2160_3262_M_VSA.csv","","",7,1.468803,624.1390974,94.4978586,7.0374822,661.4850102
"404","2","C12","Young","M","2160","3262",28.6,2,"5/30/2024","light",2025-01-16 06:09:00,2025-01-16 07:39:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",25,"20240530_06.09_C12_2160_3262_M_VSA.tiff","20240530_06.09_C12_2160_3262_M_VSA.csv","","",79,1.021776,83.147022,5.86712832911392,1.6731582,463.503138
"405","2","C12","Young","M","2160","3262",28.6,6,"5/31/2024","dark",2025-01-16 05:20:00,2025-01-16 06:50:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",NA,"20240531_17.20_C12_2160_3262_M_VSA.tiff","","Y","",0,0,0,0,0,0
"406","2","C12","Young","M","2160","3262",28.6,5,"5/31/2024","light",2025-01-16 07:05:00,2025-01-16 08:35:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",NA,"20240531_07.05_C12_2160_3262_M_VSA.tiff","20240531_07.05_C12_2160_3262_M_VSA.csv","","",42,1.0345482,234.0888816,13.1952031,1.9860771,554.1985302
"407","2","C12","Young","M","2160","3262",28.6,7,"6/4/2024","light",2025-01-16 06:03:00,2025-01-16 07:11:00,2025-01-16 01:08:00,"Y","Y","8"" x 10""","White",9,"20240604_06.03_C12_2160_3262_M_VSA.tiff","20240604_06.03_C12_2160_3262_M_VSA.csv","","",14,1.1878146,94.2716082,16.0336725,2.6566176,224.471415
"408","2","C12","Young","M","2160","3263",27.6,1,"4/8/2024","light",2025-01-16 12:45:00,2025-01-16 01:05:00,2025-01-16 00:20:00,"","Y","","shoe box",3,"20240408_12.45_2160_3263_M_L_PBS.tiff","","Y","",0,0,0,0,0,0
"409","2","C12","Young","M","2160","3263",27.6,3,"4/22/2024","light",2025-01-16 12:12:00,2025-01-16 12:32:00,2025-01-16 00:20:00,"","Y","","shoe box",3,"20240422_12.12_2160_3263_M_L_PBS.tiff","","Y","",0,0,0,0,0,0
"410","2","C12","Young","M","2160","3263",27.6,4,"5/30/2024","dark",2025-01-16 06:27:00,2025-01-16 08:32:00,2025-01-16 02:05:00,"","Y","8"" x 10""","White",NA,"20240530_18.27_C12_2160_3263_M_VSA.tiff","20240530_18.27_C12_2160_3263_M_VSA.csv","","",19,1.2005868,236.1835224,35.1591777157895,1.8647412,668.0243766
"411","2","C12","Young","M","2160","3263",27.6,2,"5/30/2024","light",2025-01-16 06:09:00,2025-01-16 07:39:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",20,"20240530_06.09_C12_2160_3263_M_VSA.tiff","20240530_06.09_C12_2160_3263_M_VSA.csv","","",60,1.0090038,142.8315126,12.80562059,2.1329574,768.3372354
"412","2","C12","Young","M","2160","3263",27.6,6,"5/31/2024","dark",2025-01-16 05:20:00,2025-01-16 06:50:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",NA,"20240531_17.20_C12_2160_3263_M_VSA.tiff","20240531_17.20_C12_2160_3263_M_VSA.csv","","",3,1.8775134,155.9230176,53.8263082,3.6783936,161.4789246
"413","2","C12","Young","M","2160","3263",27.6,5,"5/31/2024","light",2025-01-16 07:05:00,2025-01-16 08:35:00,2025-01-16 01:30:00,"","Y","8"" x 10""","White",NA,"20240531_07.05_C12_2160_3263_M_VSA.tiff","20240531_07.05_C12_2160_3263_M_VSA.csv","","",41,1.1239536,182.1698886,16.1150897121951,2.171274,660.7186782
"414","2","C12","Young","M","2160","3263",27.6,7,"6/4/2024","light",2025-01-16 06:03:00,2025-01-16 07:05:00,2025-01-16 01:02:00,"Y","Y","8"" x 10""","White",3,"20240604_06.03_C12_2160_3263_M_VSA.tiff","20240604_06.03_C12_2160_3263_M_VSA_ps.csv","","",1,319.2539112,319.2539112,319.2539112,319.2539112,319.2539112
"415","2","C12","Young","M","2160","3264",28.6,1,"4/8/2024","light",2025-01-16 01:05:00,2025-01-16 01:25:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240408_13.05_2160_3264_M_R_PBS.tiff","20240408_13.05_2160_3264_M_R_PBS.csv","","",0,0,0,0,0,0
"416","2","C12","Young","M","2160","3264",28.6,3,"4/22/2024","light",2025-01-16 12:31:00,2025-01-16 12:51:00,2025-01-16 00:20:00,"","Y","","shoe box",0,"20240422_12.31_2160_3264_M_R_PBS.tiff","","Y","",0,0,0,0,0,0
